datetime,day_ahead_price (€/kWh)
2024-01-02 05:45:00,0.03159
2024-01-02 06:00:00,0.04996
2024-01-02 06:15:00,0.04996
2024-01-02 06:30:00,0.04996
2024-01-02 06:45:00,0.04996
2024-01-02 07:00:00,0.05846
2024-01-02 07:15:00,0.05846
2024-01-02 07:30:00,0.05846
2024-01-02 07:45:00,0.05846
2024-01-02 08:00:00,0.05905
2024-01-02 08:15:00,0.05905
2024-01-02 08:30:00,0.05905
2024-01-02 08:45:00,0.05905
2024-01-02 09:00:00,0.06865
2024-01-02 09:15:00,0.06865
2024-01-02 09:30:00,0.06865
2024-01-02 09:45:00,0.06865
2024-01-02 10:00:00,0.07418000000000001
2024-01-02 10:15:00,0.07418000000000001
2024-01-02 10:30:00,0.07418000000000001
2024-01-02 10:45:00,0.07418000000000001
2024-01-02 11:00:00,0.06502
2024-01-02 11:15:00,0.06502
2024-01-02 11:30:00,0.06502
2024-01-02 11:45:00,0.06502
2024-01-02 12:00:00,0.06470999999999999
2024-01-02 12:15:00,0.06470999999999999
2024-01-02 12:30:00,0.06470999999999999
2024-01-02 12:45:00,0.06470999999999999
2024-01-02 13:00:00,0.06674
2024-01-02 13:15:00,0.06674
2024-01-02 13:30:00,0.06674
2024-01-02 13:45:00,0.06674
2024-01-02 14:00:00,0.06443
2024-01-02 14:15:00,0.06443
2024-01-02 14:30:00,0.06443
2024-01-02 14:45:00,0.06443
2024-01-02 15:00:00,0.06504
2024-01-02 15:15:00,0.06504
2024-01-02 15:30:00,0.06504
2024-01-02 15:45:00,0.06504
2024-01-02 16:00:00,0.07385
2024-01-02 16:15:00,0.07385
2024-01-02 16:30:00,0.07385
2024-01-02 16:45:00,0.07385
2024-01-02 17:00:00,0.06662
2024-01-02 17:15:00,0.06662
2024-01-02 17:30:00,0.06662
2024-01-02 17:45:00,0.06662
2024-01-02 18:00:00,0.06436
2024-01-02 18:15:00,0.06436
2024-01-02 18:30:00,0.06436
2024-01-02 18:45:00,0.06436
2024-01-02 19:00:00,0.06
2024-01-02 19:15:00,0.06
2024-01-02 19:30:00,0.06
2024-01-02 19:45:00,0.06
2024-01-02 20:00:00,0.0495
2024-01-02 20:15:00,0.0495
2024-01-02 20:30:00,0.0495
2024-01-02 20:45:00,0.0495
2024-01-02 21:00:00,0.04419
2024-01-02 21:15:00,0.04419
2024-01-02 21:30:00,0.04419
2024-01-02 21:45:00,0.04419
2024-01-02 22:00:00,0.02683
2024-01-02 22:15:00,0.02683
2024-01-02 22:30:00,0.02683
2024-01-02 22:45:00,0.02683
2024-01-02 23:00:00,0.0
2024-01-02 23:15:00,0.0
2024-01-02 23:30:00,0.0
2024-01-02 23:45:00,0.0
2024-01-03 00:00:00,-0.00123
2024-01-03 00:15:00,-0.00123
2024-01-03 00:30:00,-0.00123
2024-01-03 00:45:00,-0.00123
2024-01-03 01:00:00,-0.00126
2024-01-03 01:15:00,-0.00126
2024-01-03 01:30:00,-0.00126
2024-01-03 01:45:00,-0.00126
2024-01-03 02:00:00,-0.00131
2024-01-03 02:15:00,-0.00131
2024-01-03 02:30:00,-0.00131
2024-01-03 02:45:00,-0.00131
2024-01-03 03:00:00,-0.00139
2024-01-03 03:15:00,-0.00139
2024-01-03 03:30:00,-0.00139
2024-01-03 03:45:00,-0.00139
2024-01-03 04:00:00,-0.00126
2024-01-03 04:15:00,-0.00126
2024-01-03 04:30:00,-0.00126
2024-01-03 04:45:00,-0.00126
2024-01-03 05:00:00,0.0025800000000000003
2024-01-03 05:15:00,0.0025800000000000003
2024-01-03 05:30:00,0.0025800000000000003
2024-01-03 05:45:00,0.0025800000000000003
2024-01-03 06:00:00,0.040799999999999996
2024-01-03 06:15:00,0.040799999999999996
2024-01-03 06:30:00,0.040799999999999996
2024-01-03 06:45:00,0.040799999999999996
2024-01-03 07:00:00,0.06256
2024-01-03 07:15:00,0.06256
2024-01-03 07:30:00,0.06256
2024-01-03 07:45:00,0.06256
2024-01-03 08:00:00,0.06739
2024-01-03 08:15:00,0.06739
2024-01-03 08:30:00,0.06739
2024-01-03 08:45:00,0.06739
2024-01-03 09:00:00,0.06292
2024-01-03 09:15:00,0.06292
2024-01-03 09:30:00,0.06292
2024-01-03 09:45:00,0.06292
2024-01-03 10:00:00,0.05884
2024-01-03 10:15:00,0.05884
2024-01-03 10:30:00,0.05884
2024-01-03 10:45:00,0.05884
2024-01-03 11:00:00,0.05594
2024-01-03 11:15:00,0.05594
2024-01-03 11:30:00,0.05594
2024-01-03 11:45:00,0.05594
2024-01-03 12:00:00,0.05618
2024-01-03 12:15:00,0.05618
2024-01-03 12:30:00,0.05618
2024-01-03 12:45:00,0.05618
2024-01-03 13:00:00,0.06091
2024-01-03 13:15:00,0.06091
2024-01-03 13:30:00,0.06091
2024-01-03 13:45:00,0.06091
2024-01-03 14:00:00,0.06872
2024-01-03 14:15:00,0.06872
2024-01-03 14:30:00,0.06872
2024-01-03 14:45:00,0.06872
2024-01-03 15:00:00,0.07156
2024-01-03 15:15:00,0.07156
2024-01-03 15:30:00,0.07156
2024-01-03 15:45:00,0.07156
2024-01-03 16:00:00,0.08572
2024-01-03 16:15:00,0.08572
2024-01-03 16:30:00,0.08572
2024-01-03 16:45:00,0.08572
2024-01-03 17:00:00,0.09237999999999999
2024-01-03 17:15:00,0.09237999999999999
2024-01-03 17:30:00,0.09237999999999999
2024-01-03 17:45:00,0.09237999999999999
2024-01-03 18:00:00,0.08607
2024-01-03 18:15:00,0.08607
2024-01-03 18:30:00,0.08607
2024-01-03 18:45:00,0.08607
2024-01-03 19:00:00,0.07323
2024-01-03 19:15:00,0.07323
2024-01-03 19:30:00,0.07323
2024-01-03 19:45:00,0.07323
2024-01-03 20:00:00,0.06741
2024-01-03 20:15:00,0.06741
2024-01-03 20:30:00,0.06741
2024-01-03 20:45:00,0.06741
2024-01-03 21:00:00,0.065
2024-01-03 21:15:00,0.065
2024-01-03 21:30:00,0.065
2024-01-03 21:45:00,0.065
2024-01-03 22:00:00,0.05812
2024-01-03 22:15:00,0.05812
2024-01-03 22:30:00,0.05812
2024-01-03 22:45:00,0.05812
2024-01-03 23:00:00,0.0573
2024-01-03 23:15:00,0.0573
2024-01-03 23:30:00,0.0573
2024-01-03 23:45:00,0.0573
2024-01-04 00:00:00,0.05046
2024-01-04 00:15:00,0.05046
2024-01-04 00:30:00,0.05046
2024-01-04 00:45:00,0.05046
2024-01-04 01:00:00,0.04
2024-01-04 01:15:00,0.04
2024-01-04 01:30:00,0.04
2024-01-04 01:45:00,0.04
2024-01-04 02:00:00,0.02548
2024-01-04 02:15:00,0.02548
2024-01-04 02:30:00,0.02548
2024-01-04 02:45:00,0.02548
2024-01-04 03:00:00,0.035
2024-01-04 03:15:00,0.035
2024-01-04 03:30:00,0.035
2024-01-04 03:45:00,0.035
2024-01-04 04:00:00,0.05773
2024-01-04 04:15:00,0.05773
2024-01-04 04:30:00,0.05773
2024-01-04 04:45:00,0.05773
2024-01-04 05:00:00,0.07265
2024-01-04 05:15:00,0.07265
2024-01-04 05:30:00,0.07265
2024-01-04 05:45:00,0.07265
2024-01-04 06:00:00,0.08502
2024-01-04 06:15:00,0.08502
2024-01-04 06:30:00,0.08502
2024-01-04 06:45:00,0.08502
2024-01-04 07:00:00,0.09147
2024-01-04 07:15:00,0.09147
2024-01-04 07:30:00,0.09147
2024-01-04 07:45:00,0.09147
2024-01-04 08:00:00,0.0942
2024-01-04 08:15:00,0.0942
2024-01-04 08:30:00,0.0942
2024-01-04 08:45:00,0.0942
2024-01-04 09:00:00,0.09159
2024-01-04 09:15:00,0.09159
2024-01-04 09:30:00,0.09159
2024-01-04 09:45:00,0.09159
2024-01-04 10:00:00,0.09
2024-01-04 10:15:00,0.09
2024-01-04 10:30:00,0.09
2024-01-04 10:45:00,0.09
2024-01-04 11:00:00,0.08626
2024-01-04 11:15:00,0.08626
2024-01-04 11:30:00,0.08626
2024-01-04 11:45:00,0.08626
2024-01-04 12:00:00,0.08596
2024-01-04 12:15:00,0.08596
2024-01-04 12:30:00,0.08596
2024-01-04 12:45:00,0.08596
2024-01-04 13:00:00,0.09211
2024-01-04 13:15:00,0.09211
2024-01-04 13:30:00,0.09211
2024-01-04 13:45:00,0.09211
2024-01-04 14:00:00,0.09862
2024-01-04 14:15:00,0.09862
2024-01-04 14:30:00,0.09862
2024-01-04 14:45:00,0.09862
2024-01-04 15:00:00,0.10193
2024-01-04 15:15:00,0.10193
2024-01-04 15:30:00,0.10193
2024-01-04 15:45:00,0.10193
2024-01-04 16:00:00,0.12122
2024-01-04 16:15:00,0.12122
2024-01-04 16:30:00,0.12122
2024-01-04 16:45:00,0.12122
2024-01-04 17:00:00,0.12928
2024-01-04 17:15:00,0.12928
2024-01-04 17:30:00,0.12928
2024-01-04 17:45:00,0.12928
2024-01-04 18:00:00,0.11095000000000001
2024-01-04 18:15:00,0.11095000000000001
2024-01-04 18:30:00,0.11095000000000001
2024-01-04 18:45:00,0.11095000000000001
2024-01-04 19:00:00,0.09694
2024-01-04 19:15:00,0.09694
2024-01-04 19:30:00,0.09694
2024-01-04 19:45:00,0.09694
2024-01-04 20:00:00,0.0885
2024-01-04 20:15:00,0.0885
2024-01-04 20:30:00,0.0885
2024-01-04 20:45:00,0.0885
2024-01-04 21:00:00,0.08506999999999999
2024-01-04 21:15:00,0.08506999999999999
2024-01-04 21:30:00,0.08506999999999999
2024-01-04 21:45:00,0.08506999999999999
2024-01-04 22:00:00,0.08767
2024-01-04 22:15:00,0.08767
2024-01-04 22:30:00,0.08767
2024-01-04 22:45:00,0.08767
2024-01-04 23:00:00,0.08608
2024-01-04 23:15:00,0.08608
2024-01-04 23:30:00,0.08608
2024-01-04 23:45:00,0.08608
2024-01-05 00:00:00,0.08051
2024-01-05 00:15:00,0.08051
2024-01-05 00:30:00,0.08051
2024-01-05 00:45:00,0.08051
2024-01-05 01:00:00,0.07701000000000001
2024-01-05 01:15:00,0.07701000000000001
2024-01-05 01:30:00,0.07701000000000001
2024-01-05 01:45:00,0.07701000000000001
2024-01-05 02:00:00,0.0717
2024-01-05 02:15:00,0.0717
2024-01-05 02:30:00,0.0717
2024-01-05 02:45:00,0.0717
2024-01-05 03:00:00,0.06634000000000001
2024-01-05 03:15:00,0.06634000000000001
2024-01-05 03:30:00,0.06634000000000001
2024-01-05 03:45:00,0.06634000000000001
2024-01-05 04:00:00,0.07142
2024-01-05 04:15:00,0.07142
2024-01-05 04:30:00,0.07142
2024-01-05 04:45:00,0.07142
2024-01-05 05:00:00,0.0773
2024-01-05 05:15:00,0.0773
2024-01-05 05:30:00,0.0773
2024-01-05 05:45:00,0.0773
2024-01-05 06:00:00,0.0876
2024-01-05 06:15:00,0.0876
2024-01-05 06:30:00,0.0876
2024-01-05 06:45:00,0.0876
2024-01-05 07:00:00,0.09014
2024-01-05 07:15:00,0.09014
2024-01-05 07:30:00,0.09014
2024-01-05 07:45:00,0.09014
2024-01-05 08:00:00,0.09512000000000001
2024-01-05 08:15:00,0.09512000000000001
2024-01-05 08:30:00,0.09512000000000001
2024-01-05 08:45:00,0.09512000000000001
2024-01-05 09:00:00,0.09631999999999999
2024-01-05 09:15:00,0.09631999999999999
2024-01-05 09:30:00,0.09631999999999999
2024-01-05 09:45:00,0.09631999999999999
2024-01-05 10:00:00,0.09823
2024-01-05 10:15:00,0.09823
2024-01-05 10:30:00,0.09823
2024-01-05 10:45:00,0.09823
2024-01-05 11:00:00,0.09240000000000001
2024-01-05 11:15:00,0.09240000000000001
2024-01-05 11:30:00,0.09240000000000001
2024-01-05 11:45:00,0.09240000000000001
2024-01-05 12:00:00,0.09192
2024-01-05 12:15:00,0.09192
2024-01-05 12:30:00,0.09192
2024-01-05 12:45:00,0.09192
2024-01-05 13:00:00,0.09687
2024-01-05 13:15:00,0.09687
2024-01-05 13:30:00,0.09687
2024-01-05 13:45:00,0.09687
2024-01-05 14:00:00,0.10046
2024-01-05 14:15:00,0.10046
2024-01-05 14:30:00,0.10046
2024-01-05 14:45:00,0.10046
2024-01-05 15:00:00,0.10333
2024-01-05 15:15:00,0.10333
2024-01-05 15:30:00,0.10333
2024-01-05 15:45:00,0.10333
2024-01-05 16:00:00,0.10765000000000001
2024-01-05 16:15:00,0.10765000000000001
2024-01-05 16:30:00,0.10765000000000001
2024-01-05 16:45:00,0.10765000000000001
2024-01-05 17:00:00,0.10858
2024-01-05 17:15:00,0.10858
2024-01-05 17:30:00,0.10858
2024-01-05 17:45:00,0.10858
2024-01-05 18:00:00,0.10415
2024-01-05 18:15:00,0.10415
2024-01-05 18:30:00,0.10415
2024-01-05 18:45:00,0.10415
2024-01-05 19:00:00,0.10028000000000001
2024-01-05 19:15:00,0.10028000000000001
2024-01-05 19:30:00,0.10028000000000001
2024-01-05 19:45:00,0.10028000000000001
2024-01-05 20:00:00,0.09429000000000001
2024-01-05 20:15:00,0.09429000000000001
2024-01-05 20:30:00,0.09429000000000001
2024-01-05 20:45:00,0.09429000000000001
2024-01-05 21:00:00,0.09492
2024-01-05 21:15:00,0.09492
2024-01-05 21:30:00,0.09492
2024-01-05 21:45:00,0.09492
2024-01-05 22:00:00,0.0868
2024-01-05 22:15:00,0.0868
2024-01-05 22:30:00,0.0868
2024-01-05 22:45:00,0.0868
2024-01-05 23:00:00,0.08225
2024-01-05 23:15:00,0.08225
2024-01-05 23:30:00,0.08225
2024-01-05 23:45:00,0.08225
2024-01-06 00:00:00,0.08020000000000001
2024-01-06 00:15:00,0.08020000000000001
2024-01-06 00:30:00,0.08020000000000001
2024-01-06 00:45:00,0.08020000000000001
2024-01-06 01:00:00,0.07612999999999999
2024-01-06 01:15:00,0.07612999999999999
2024-01-06 01:30:00,0.07612999999999999
2024-01-06 01:45:00,0.07612999999999999
2024-01-06 02:00:00,0.07301
2024-01-06 02:15:00,0.07301
2024-01-06 02:30:00,0.07301
2024-01-06 02:45:00,0.07301
2024-01-06 03:00:00,0.07301
2024-01-06 03:15:00,0.07301
2024-01-06 03:30:00,0.07301
2024-01-06 03:45:00,0.07301
2024-01-06 04:00:00,0.07459
2024-01-06 04:15:00,0.07459
2024-01-06 04:30:00,0.07459
2024-01-06 04:45:00,0.07459
2024-01-06 05:00:00,0.0751
2024-01-06 05:15:00,0.0751
2024-01-06 05:30:00,0.0751
2024-01-06 05:45:00,0.0751
2024-01-06 06:00:00,0.08139
2024-01-06 06:15:00,0.08139
2024-01-06 06:30:00,0.08139
2024-01-06 06:45:00,0.08139
2024-01-06 07:00:00,0.0884
2024-01-06 07:15:00,0.0884
2024-01-06 07:30:00,0.0884
2024-01-06 07:45:00,0.0884
2024-01-06 08:00:00,0.09223
2024-01-06 08:15:00,0.09223
2024-01-06 08:30:00,0.09223
2024-01-06 08:45:00,0.09223
2024-01-06 09:00:00,0.0973
2024-01-06 09:15:00,0.0973
2024-01-06 09:30:00,0.0973
2024-01-06 09:45:00,0.0973
2024-01-06 10:00:00,0.10042
2024-01-06 10:15:00,0.10042
2024-01-06 10:30:00,0.10042
2024-01-06 10:45:00,0.10042
2024-01-06 11:00:00,0.09916
2024-01-06 11:15:00,0.09916
2024-01-06 11:30:00,0.09916
2024-01-06 11:45:00,0.09916
2024-01-06 12:00:00,0.0922
2024-01-06 12:15:00,0.0922
2024-01-06 12:30:00,0.0922
2024-01-06 12:45:00,0.0922
2024-01-06 13:00:00,0.09211
2024-01-06 13:15:00,0.09211
2024-01-06 13:30:00,0.09211
2024-01-06 13:45:00,0.09211
2024-01-06 14:00:00,0.09042
2024-01-06 14:15:00,0.09042
2024-01-06 14:30:00,0.09042
2024-01-06 14:45:00,0.09042
2024-01-06 15:00:00,0.09133
2024-01-06 15:15:00,0.09133
2024-01-06 15:30:00,0.09133
2024-01-06 15:45:00,0.09133
2024-01-06 16:00:00,0.10441
2024-01-06 16:15:00,0.10441
2024-01-06 16:30:00,0.10441
2024-01-06 16:45:00,0.10441
2024-01-06 17:00:00,0.10363
2024-01-06 17:15:00,0.10363
2024-01-06 17:30:00,0.10363
2024-01-06 17:45:00,0.10363
2024-01-06 18:00:00,0.099
2024-01-06 18:15:00,0.099
2024-01-06 18:30:00,0.099
2024-01-06 18:45:00,0.099
2024-01-06 19:00:00,0.09214
2024-01-06 19:15:00,0.09214
2024-01-06 19:30:00,0.09214
2024-01-06 19:45:00,0.09214
2024-01-06 20:00:00,0.088
2024-01-06 20:15:00,0.088
2024-01-06 20:30:00,0.088
2024-01-06 20:45:00,0.088
2024-01-06 21:00:00,0.08657
2024-01-06 21:15:00,0.08657
2024-01-06 21:30:00,0.08657
2024-01-06 21:45:00,0.08657
2024-01-06 22:00:00,0.07987000000000001
2024-01-06 22:15:00,0.07987000000000001
2024-01-06 22:30:00,0.07987000000000001
2024-01-06 22:45:00,0.07987000000000001
2024-01-06 23:00:00,0.08408
2024-01-06 23:15:00,0.08408
2024-01-06 23:30:00,0.08408
2024-01-06 23:45:00,0.08408
2024-01-07 00:00:00,0.07981999999999999
2024-01-07 00:15:00,0.07981999999999999
2024-01-07 00:30:00,0.07981999999999999
2024-01-07 00:45:00,0.07981999999999999
2024-01-07 01:00:00,0.07676000000000001
2024-01-07 01:15:00,0.07676000000000001
2024-01-07 01:30:00,0.07676000000000001
2024-01-07 01:45:00,0.07676000000000001
2024-01-07 02:00:00,0.07346
2024-01-07 02:15:00,0.07346
2024-01-07 02:30:00,0.07346
2024-01-07 02:45:00,0.07346
2024-01-07 03:00:00,0.07186
2024-01-07 03:15:00,0.07186
2024-01-07 03:30:00,0.07186
2024-01-07 03:45:00,0.07186
2024-01-07 04:00:00,0.07208
2024-01-07 04:15:00,0.07208
2024-01-07 04:30:00,0.07208
2024-01-07 04:45:00,0.07208
2024-01-07 05:00:00,0.07490000000000001
2024-01-07 05:15:00,0.07490000000000001
2024-01-07 05:30:00,0.07490000000000001
2024-01-07 05:45:00,0.07490000000000001
2024-01-07 06:00:00,0.07769
2024-01-07 06:15:00,0.07769
2024-01-07 06:30:00,0.07769
2024-01-07 06:45:00,0.07769
2024-01-07 07:00:00,0.08179
2024-01-07 07:15:00,0.08179
2024-01-07 07:30:00,0.08179
2024-01-07 07:45:00,0.08179
2024-01-07 08:00:00,0.08486
2024-01-07 08:15:00,0.08486
2024-01-07 08:30:00,0.08486
2024-01-07 08:45:00,0.08486
2024-01-07 09:00:00,0.08714
2024-01-07 09:15:00,0.08714
2024-01-07 09:30:00,0.08714
2024-01-07 09:45:00,0.08714
2024-01-07 10:00:00,0.08913
2024-01-07 10:15:00,0.08913
2024-01-07 10:30:00,0.08913
2024-01-07 10:45:00,0.08913
2024-01-07 11:00:00,0.08866
2024-01-07 11:15:00,0.08866
2024-01-07 11:30:00,0.08866
2024-01-07 11:45:00,0.08866
2024-01-07 12:00:00,0.08481
2024-01-07 12:15:00,0.08481
2024-01-07 12:30:00,0.08481
2024-01-07 12:45:00,0.08481
2024-01-07 13:00:00,0.08434
2024-01-07 13:15:00,0.08434
2024-01-07 13:30:00,0.08434
2024-01-07 13:45:00,0.08434
2024-01-07 14:00:00,0.08801
2024-01-07 14:15:00,0.08801
2024-01-07 14:30:00,0.08801
2024-01-07 14:45:00,0.08801
2024-01-07 15:00:00,0.09342
2024-01-07 15:15:00,0.09342
2024-01-07 15:30:00,0.09342
2024-01-07 15:45:00,0.09342
2024-01-07 16:00:00,0.10177
2024-01-07 16:15:00,0.10177
2024-01-07 16:30:00,0.10177
2024-01-07 16:45:00,0.10177
2024-01-07 17:00:00,0.10485
2024-01-07 17:15:00,0.10485
2024-01-07 17:30:00,0.10485
2024-01-07 17:45:00,0.10485
2024-01-07 18:00:00,0.10355
2024-01-07 18:15:00,0.10355
2024-01-07 18:30:00,0.10355
2024-01-07 18:45:00,0.10355
2024-01-07 19:00:00,0.1005
2024-01-07 19:15:00,0.1005
2024-01-07 19:30:00,0.1005
2024-01-07 19:45:00,0.1005
2024-01-07 20:00:00,0.09331
2024-01-07 20:15:00,0.09331
2024-01-07 20:30:00,0.09331
2024-01-07 20:45:00,0.09331
2024-01-07 21:00:00,0.09117
2024-01-07 21:15:00,0.09117
2024-01-07 21:30:00,0.09117
2024-01-07 21:45:00,0.09117
2024-01-07 22:00:00,0.08386
2024-01-07 22:15:00,0.08386
2024-01-07 22:30:00,0.08386
2024-01-07 22:45:00,0.08386
2024-01-07 23:00:00,0.08703
2024-01-07 23:15:00,0.08703
2024-01-07 23:30:00,0.08703
2024-01-07 23:45:00,0.08703
2024-01-08 00:00:00,0.0843
2024-01-08 00:15:00,0.0843
2024-01-08 00:30:00,0.0843
2024-01-08 00:45:00,0.0843
2024-01-08 01:00:00,0.08169
2024-01-08 01:15:00,0.08169
2024-01-08 01:30:00,0.08169
2024-01-08 01:45:00,0.08169
2024-01-08 02:00:00,0.07897
2024-01-08 02:15:00,0.07897
2024-01-08 02:30:00,0.07897
2024-01-08 02:45:00,0.07897
2024-01-08 03:00:00,0.07845999999999999
2024-01-08 03:15:00,0.07845999999999999
2024-01-08 03:30:00,0.07845999999999999
2024-01-08 03:45:00,0.07845999999999999
2024-01-08 04:00:00,0.08209999999999999
2024-01-08 04:15:00,0.08209999999999999
2024-01-08 04:30:00,0.08209999999999999
2024-01-08 04:45:00,0.08209999999999999
2024-01-08 05:00:00,0.0943
2024-01-08 05:15:00,0.0943
2024-01-08 05:30:00,0.0943
2024-01-08 05:45:00,0.0943
2024-01-08 06:00:00,0.11108
2024-01-08 06:15:00,0.11108
2024-01-08 06:30:00,0.11108
2024-01-08 06:45:00,0.11108
2024-01-08 07:00:00,0.12111
2024-01-08 07:15:00,0.12111
2024-01-08 07:30:00,0.12111
2024-01-08 07:45:00,0.12111
2024-01-08 08:00:00,0.11783
2024-01-08 08:15:00,0.11783
2024-01-08 08:30:00,0.11783
2024-01-08 08:45:00,0.11783
2024-01-08 09:00:00,0.11059000000000001
2024-01-08 09:15:00,0.11059000000000001
2024-01-08 09:30:00,0.11059000000000001
2024-01-08 09:45:00,0.11059000000000001
2024-01-08 10:00:00,0.103
2024-01-08 10:15:00,0.103
2024-01-08 10:30:00,0.103
2024-01-08 10:45:00,0.103
2024-01-08 11:00:00,0.09545999999999999
2024-01-08 11:15:00,0.09545999999999999
2024-01-08 11:30:00,0.09545999999999999
2024-01-08 11:45:00,0.09545999999999999
2024-01-08 12:00:00,0.09458
2024-01-08 12:15:00,0.09458
2024-01-08 12:30:00,0.09458
2024-01-08 12:45:00,0.09458
2024-01-08 13:00:00,0.1
2024-01-08 13:15:00,0.1
2024-01-08 13:30:00,0.1
2024-01-08 13:45:00,0.1
2024-01-08 14:00:00,0.10798
2024-01-08 14:15:00,0.10798
2024-01-08 14:30:00,0.10798
2024-01-08 14:45:00,0.10798
2024-01-08 15:00:00,0.11681
2024-01-08 15:15:00,0.11681
2024-01-08 15:30:00,0.11681
2024-01-08 15:45:00,0.11681
2024-01-08 16:00:00,0.12919
2024-01-08 16:15:00,0.12919
2024-01-08 16:30:00,0.12919
2024-01-08 16:45:00,0.12919
2024-01-08 17:00:00,0.12999000000000002
2024-01-08 17:15:00,0.12999000000000002
2024-01-08 17:30:00,0.12999000000000002
2024-01-08 17:45:00,0.12999000000000002
2024-01-08 18:00:00,0.12185
2024-01-08 18:15:00,0.12185
