datetime,Tree,MPC,RBC,RL
10/04/2024 08:15:00,0,0,0,0
10/04/2024 08:30:00,0,0,0,0
10/04/2024 08:45:00,0,0,0,0
10/04/2024 09:00:00,0,0,0,0
10/04/2024 09:15:00,0,0,0,0
10/04/2024 09:30:00,0,0,0,0
10/04/2024 09:45:00,0,0,0,0
10/04/2024 10:00:00,0,0,0,0
10/04/2024 10:15:00,0,0,0,0
10/04/2024 10:30:00,0,0,0,0
10/04/2024 10:45:00,0,0,0,0
10/04/2024 11:00:00,0,0,0,0
10/04/2024 11:15:00,0,0,0,0
10/04/2024 11:30:00,0,0,0,0
10/04/2024 11:45:00,0,0,0,0
10/04/2024 12:00:00,0,0,0,0
10/04/2024 12:15:00,0,0,0,0
10/04/2024 12:30:00,0,0,0,0
10/04/2024 12:45:00,0,0,0,0
10/04/2024 13:00:00,0,0,0,0
10/04/2024 13:15:00,0,0,0,0
10/04/2024 13:30:00,0,0,0,0
10/04/2024 13:45:00,0,0,0,0
10/04/2024 14:00:00,0,0,0,0
10/04/2024 14:15:00,0,0,0,0
10/04/2024 14:30:00,0,0,0,0
10/04/2024 14:45:00,0,0,0,0
10/04/2024 15:00:00,0,0,0,0
10/04/2024 15:15:00,0,0,0,0
10/04/2024 15:30:00,0,0,0,0
10/04/2024 15:45:00,0,0,0,0
10/04/2024 16:00:00,0,0,0,0
10/04/2024 16:15:00,0,0,0,0
10/04/2024 16:30:00,0,0,0,0
10/04/2024 16:45:00,0,0,0,0
10/04/2024 17:00:00,0,0,0,0
10/04/2024 17:15:00,0,0,0,0
10/04/2024 17:30:00,0,0,0,0
10/04/2024 17:45:00,0,0,0,0
10/04/2024 18:00:00,0,0,0,0
10/04/2024 18:15:00,0,0,0,0
10/04/2024 18:30:00,0,0,0,0
10/04/2024 18:45:00,0,0,0,0
10/04/2024 19:00:00,0,0,0,0
10/04/2024 19:15:00,0,0,0,0
10/04/2024 19:30:00,0,0,0,0
10/04/2024 19:45:00,0,0,0,0
10/04/2024 20:00:00,0,0,0,0
10/04/2024 20:15:00,0,0,0,0
10/04/2024 20:30:00,0,0,0,0
10/04/2024 20:45:00,0,0,0,0
10/04/2024 21:00:00,0,0,0,0
10/04/2024 21:15:00,0,0,0,0
10/04/2024 21:30:00,0,0,0,0
10/04/2024 21:45:00,0,0,0,0
10/04/2024 22:00:00,0,0,0,0
10/04/2024 22:15:00,0,0,0,0
10/04/2024 22:30:00,0,0,0,0
10/04/2024 22:45:00,0,0,0,0
10/04/2024 23:00:00,0,0,0,0
10/04/2024 23:15:00,0,0,0,0
10/04/2024 23:30:00,0,0,0,0
10/04/2024 23:45:00,0,0,0,0
11/04/2024 00:00:00,0,0,0,0
11/04/2024 00:15:00,0,0,0,0
11/04/2024 00:30:00,0,0,0,0
11/04/2024 00:45:00,0,0,0,0
11/04/2024 01:00:00,0,0,0,0
11/04/2024 01:15:00,0,0,0,0
11/04/2024 01:30:00,0,0,0,0
11/04/2024 01:45:00,0,0,0,0
11/04/2024 02:00:00,0,0,0,0
11/04/2024 02:15:00,0,0,0,0
11/04/2024 02:30:00,0,0,0,0
11/04/2024 02:45:00,0,0,0,0
11/04/2024 03:00:00,0,0,0,0
11/04/2024 03:15:00,0,0,0,0
11/04/2024 03:30:00,0,0,0,0
11/04/2024 03:45:00,0,0,0,0
11/04/2024 04:00:00,0,0,0,0
11/04/2024 04:15:00,0,0,0,0
11/04/2024 04:30:00,0,0,0,0
11/04/2024 04:45:00,0,0,0,0
11/04/2024 05:00:00,0,0,0,0
11/04/2024 05:15:00,0,0,0,0
11/04/2024 05:30:00,0,0,0,0
11/04/2024 05:45:00,0,0,0,0
11/04/2024 06:00:00,0,0,0,0
11/04/2024 06:15:00,0,0,0,0
11/04/2024 06:30:00,0,0,0,0
11/04/2024 06:45:00,0,0,0,0
11/04/2024 07:00:00,0,0,0,0
11/04/2024 07:15:00,0,0,0,0
11/04/2024 07:30:00,0,0,0,0
11/04/2024 07:45:00,0,0,0,0
11/04/2024 08:00:00,0,0,0,0
11/04/2024 08:15:00,0,0,0,0
11/04/2024 08:30:00,0,0,0,0
11/04/2024 08:45:00,0,0,0,0
11/04/2024 09:00:00,0,0,0,0
11/04/2024 09:15:00,0,0,0,0
11/04/2024 09:30:00,0,0,0,0
11/04/2024 09:45:00,0,0,0,0
11/04/2024 10:00:00,0,0,0,0
11/04/2024 10:15:00,0,0,0,0
11/04/2024 10:30:00,0,0,0,0
11/04/2024 10:45:00,0,0,0,0
11/04/2024 11:00:00,0,0,0,0
11/04/2024 11:15:00,0,0,0,0
11/04/2024 11:30:00,0,0,0,0
11/04/2024 11:45:00,0,0,0,0
11/04/2024 12:00:00,0,0,0,0
11/04/2024 12:15:00,0,0,0,0
11/04/2024 12:30:00,0,0,0,0
11/04/2024 12:45:00,0,0,0,0
11/04/2024 13:00:00,0,0,0,0
11/04/2024 13:15:00,0,0,0,0
11/04/2024 13:30:00,0,0,0,0
11/04/2024 13:45:00,0,0,0,0
11/04/2024 14:00:00,0,0,0,0
11/04/2024 14:15:00,0,0,0,0
11/04/2024 14:30:00,0,0,0,0
11/04/2024 14:45:00,0,0,0,0
11/04/2024 15:00:00,-3.49014907690691,0,0,0
11/04/2024 15:15:00,-3.4841392999179974,0,0,0
11/04/2024 15:30:00,-3.4808333638449382,0,0,0
11/04/2024 15:45:00,-3.477527427771879,0,0,0
11/04/2024 16:00:00,-3.47422149169882,0,0,0
11/04/2024 16:15:00,-3.4709155556257607,0,0,0
11/04/2024 16:30:00,-3.4676096195527015,0,0,0
11/04/2024 16:45:00,-3.4643036834796423,0,0,0
11/04/2024 17:00:00,-3.460997747406583,0,0,0
11/04/2024 17:15:00,-3.457691811333524,0,0,0
11/04/2024 17:30:00,-3.454385875260465,0,0,0
11/04/2024 17:45:00,-3.4510799391874056,0,0,0
11/04/2024 18:00:00,-3.4477740031143465,0,0,0
11/04/2024 18:15:00,-3.4444680670412873,0,0,0
11/04/2024 18:30:00,-3.441162130968228,0,0,0
11/04/2024 18:45:00,-3.437856194895169,0,0,0
11/04/2024 19:00:00,-3.4345502588221097,0,0,0
11/04/2024 19:15:00,-3.4312443227490506,0,0,0
11/04/2024 19:30:00,-3.4279383866759914,0,0,0
11/04/2024 19:45:00,-3.424632450602932,0,0,0
11/04/2024 20:00:00,-3.421326514529873,0,0,0
11/04/2024 20:15:00,-3.418020578456814,0,0,0
11/04/2024 20:30:00,-3.4147146423837547,0,0,0
11/04/2024 20:45:00,-3.4114087063106955,0,0,0
11/04/2024 21:00:00,-3.4081027702376363,0,0,0
11/04/2024 21:15:00,-3.404796834164577,0,0,0
11/04/2024 21:30:00,-3.401490898091518,0,0,0
11/04/2024 21:45:00,-3.3981849620184588,0,0,0
11/04/2024 22:00:00,-3.3948790259453996,0,0,0
11/04/2024 22:15:00,-3.3915730898723404,0,0,0
11/04/2024 22:30:00,-3.3882671537992812,0,0,0
11/04/2024 22:45:00,-3.384961217726222,0,0,0
11/04/2024 23:00:00,-3.381655281653163,0,0,0
11/04/2024 23:15:00,-3.3783493455801037,0,0,0
11/04/2024 23:30:00,-3.3750434095070445,0,0,0
11/04/2024 23:45:00,-3.3717374734339853,0,0,0
12/04/2024 00:00:00,-3.4481353780459845,0,0,0
12/04/2024 00:15:00,-3.5252642203050697,0,0,0
12/04/2024 00:30:00,-4.493969493380713,0,0,0
12/04/2024 00:45:00,-6.362032154781448,0,0,0
12/04/2024 01:00:00,-6.545551381160588,0,0,0
12/04/2024 01:15:00,-6.750561966212864,0,0,0
12/04/2024 01:30:00,-6.986396953536113,0,0,0
12/04/2024 01:45:00,-7.245357791903071,0,0,0
12/04/2024 02:00:00,-7.448418425286687,0,0,0
12/04/2024 02:15:00,-7.6038120650348064,0,0,0
12/04/2024 02:30:00,-7.6161434619835156,0,0,0
12/04/2024 02:45:00,-7.622717627857573,0,0,0
12/04/2024 03:00:00,-7.629041181213857,0,0,0
12/04/2024 03:15:00,-7.636212338342031,0,0,0
12/04/2024 03:30:00,-7.645426661278191,0,0,0
12/04/2024 03:45:00,-7.6541832562006595,0,0,0
12/04/2024 04:00:00,-7.665169547615233,0,0,0
12/04/2024 04:15:00,-7.676890575252189,0,0,0
12/04/2024 04:30:00,-7.689678662908549,0,0,0
12/04/2024 04:45:00,-7.717834392573234,0,0,0
12/04/2024 05:00:00,-7.745833836666956,0,0,0
12/04/2024 05:15:00,-7.757867535852688,0,0,0
12/04/2024 05:30:00,-7.764574422925263,0,0,0
12/04/2024 05:45:00,-7.768639118042864,0,0,0
12/04/2024 06:00:00,-7.768607516678416,0,0,0
12/04/2024 06:15:00,-7.775557529086278,0,0,0
12/04/2024 06:30:00,-7.794591164637991,0,0,0
12/04/2024 06:45:00,-7.800673396751271,0,0,0
12/04/2024 07:00:00,-7.798693453617908,0,0,0
12/04/2024 07:15:00,-7.809739139848092,0,0,0
12/04/2024 07:30:00,-7.924330161681751,0,0,0
12/04/2024 07:45:00,-8.010726690596641,0,0,0
12/04/2024 08:00:00,-8.066356526260073,0,0,0
12/04/2024 08:15:00,-8.111050309956362,0,0,0
12/04/2024 08:30:00,-8.137069190692182,0,0,0
12/04/2024 08:45:00,-8.133763254619122,0,0,0
12/04/2024 09:00:00,-8.130457318546062,0,0,0
12/04/2024 09:15:00,-8.127151382473002,0,0,0
12/04/2024 09:30:00,-8.123845446399942,0,0,0
12/04/2024 09:45:00,-8.120539510326882,0,0,0
12/04/2024 10:00:00,-8.117435816147747,0,0,0
12/04/2024 10:15:00,-8.114916009476262,0,0,0
12/04/2024 10:30:00,-8.112461309332717,0,0,0
12/04/2024 10:45:00,-8.11078134191075,0,0,0
12/04/2024 11:00:00,-8.108201590047988,0,0,0
12/04/2024 11:15:00,-8.104903836758254,0,0,0
12/04/2024 11:30:00,-8.102882515225883,0,0,0
12/04/2024 11:45:00,-8.099875786018094,0,0,0
12/04/2024 12:00:00,-8.098059045479044,0,0,0
12/04/2024 12:15:00,-8.098710200923973,0,0,0
12/04/2024 12:30:00,-8.099749624673086,0,0,0
12/04/2024 12:45:00,-8.100737417820616,0,0,0
12/04/2024 13:00:00,-8.102404083857152,0,0,0
12/04/2024 13:15:00,-8.101532052837785,0,0,0
12/04/2024 13:30:00,-8.102360537778502,0,0,0
12/04/2024 13:45:00,-8.102009399704981,0,0,0
12/04/2024 14:00:00,-8.100769282833534,0,0,0
12/04/2024 14:15:00,-8.100396021021565,0,0,0
12/04/2024 14:30:00,-8.10018528023031,0,0,0
12/04/2024 14:45:00,-8.099785554805887,0,0,0
12/04/2024 15:00:00,-8.099785554805887,0,-3.4861744075717818,0
12/04/2024 15:15:00,-8.099785554805887,0,-3.479713987455959,0
12/04/2024 15:30:00,-8.099785554805887,0,-3.472455934385363,0
12/04/2024 15:45:00,-8.099785554805887,0,-3.4668344634738646,0
12/04/2024 16:00:00,-8.099785554805887,0,-3.4635285274008054,0
12/04/2024 16:15:00,-8.099785554805887,0,-3.4602225913277462,0
12/04/2024 16:30:00,-8.099785554805887,0,-3.456916655254687,0
12/04/2024 16:45:00,-8.099785554805887,0,-3.453610719181628,0
12/04/2024 17:00:00,-8.099785554805887,0,-3.4503047831085687,0
12/04/2024 17:15:00,-8.099785554805887,0,-3.4469988470355095,0
12/04/2024 17:30:00,-8.099785554805887,0,-3.4436929109624503,0
12/04/2024 17:45:00,-8.099785554805887,0,-3.440386974889391,0
12/04/2024 18:00:00,-8.099785554805887,0,-3.437081038816332,0
12/04/2024 18:15:00,-8.099785554805887,0,-3.433775102743273,0
12/04/2024 18:30:00,-8.099785554805887,0,-3.4304691666702136,0
12/04/2024 18:45:00,-8.099785554805887,0,-3.4271632305971544,0
12/04/2024 19:00:00,-8.099785554805887,0,-3.4238572945240953,0
12/04/2024 19:15:00,-8.099785554805887,0,-3.420551358451036,0
12/04/2024 19:30:00,-8.099785554805887,0,-3.417245422377977,0
12/04/2024 19:45:00,-8.099785554805887,0,-3.4139394863049177,0
12/04/2024 20:00:00,-8.099785554805887,0,-3.4106335502318585,0
12/04/2024 20:15:00,-8.099785554805887,0,-3.4073276141587994,0
12/04/2024 20:30:00,-8.099785554805887,0,-3.40402167808574,0
12/04/2024 20:45:00,-8.099785554805887,0,-3.400715742012681,0
12/04/2024 21:00:00,-8.099785554805887,0,-3.397409805939622,0
12/04/2024 21:15:00,-8.099785554805887,0,-3.3941038698665627,0
12/04/2024 21:30:00,-8.099785554805887,0,-3.3907979337935035,0
12/04/2024 21:45:00,-8.099785554805887,0,-3.3874919977204443,0
12/04/2024 22:00:00,-8.099785554805887,0,-3.384186061647385,0
12/04/2024 22:15:00,-8.099785554805887,0,-3.380880125574326,0
12/04/2024 22:30:00,-8.099785554805887,0,-3.3775741895012668,0
12/04/2024 22:45:00,-8.099785554805887,0,-3.3742682534282076,0
12/04/2024 23:00:00,-8.099785554805887,0,-3.3709623173551484,0
12/04/2024 23:15:00,-8.099785554805887,0,-3.367656381282089,0
12/04/2024 23:30:00,-8.099785554805887,0,-3.36435044520903,0
12/04/2024 23:45:00,-8.099785554805887,0,-3.361044509135971,0
13/04/2024 00:00:00,-8.099785554805887,0,-3.3577385730629117,0
13/04/2024 00:15:00,-8.099785554805887,0,-3.3544326369898525,0
13/04/2024 00:30:00,-8.099785554805887,0,-3.3511267009167933,0
13/04/2024 00:45:00,-8.099785554805887,0,-3.347820764843734,0
13/04/2024 01:00:00,-8.099785554805887,0,-3.344514828770675,0
13/04/2024 01:15:00,-8.099785554805887,0,-3.341208892697616,0
13/04/2024 01:30:00,-8.099785554805887,0,-3.3379029566245566,0
13/04/2024 01:45:00,-8.099785554805887,0,-3.3345970205514974,0
13/04/2024 02:00:00,-8.099785554805887,0,-3.3312910844784382,0
13/04/2024 02:15:00,-8.099785554805887,0,-3.327985148405379,0
13/04/2024 02:30:00,-8.099785554805887,0,-3.32467921233232,0
13/04/2024 02:45:00,-8.099785554805887,0,-3.3213732762592607,0
13/04/2024 03:00:00,-8.099785554805887,0,-3.3180673401862015,0
13/04/2024 03:15:00,-8.099785554805887,0,-3.3147614041131424,0
13/04/2024 03:30:00,-8.099785554805887,0,-3.311455468040083,0
13/04/2024 03:45:00,-8.099785554805887,0,-3.308149531967024,0
13/04/2024 04:00:00,-8.099785554805887,0,-3.304843595893965,0
13/04/2024 04:15:00,-8.099785554805887,0,-3.3015376598209056,0
13/04/2024 04:30:00,-8.099785554805887,0,-3.2982317237478465,0
13/04/2024 04:45:00,-8.099785554805887,0,-3.2949257876747873,0
13/04/2024 05:00:00,-8.099785554805887,0,-3.291619851601728,0
13/04/2024 05:15:00,-8.099785554805887,0,-3.288313915528669,0
13/04/2024 05:30:00,-8.099785554805887,0,-3.2850079794556097,0
13/04/2024 05:45:00,-8.099785554805887,0,-3.2817020433825506,0
13/04/2024 06:00:00,-8.099785554805887,0,-3.2783961073094914,0
13/04/2024 06:15:00,-8.099785554805887,0,-3.275090171236432,0
13/04/2024 06:30:00,-8.099785554805887,0,-3.271784235163373,0
13/04/2024 06:45:00,-8.099785554805887,0,-3.268478299090314,0
13/04/2024 07:00:00,-8.099785554805887,0,-3.2651723630172547,0
13/04/2024 07:15:00,-8.099785554805887,0,-3.2618664269441955,0
13/04/2024 07:30:00,-8.099785554805887,0,-3.2585604908711363,0
13/04/2024 07:45:00,-8.099785554805887,0,-3.255254554798077,0
13/04/2024 08:00:00,-8.099785554805887,0,-3.251948618725018,0
13/04/2024 08:15:00,-8.099785554805887,0,-3.2486426826519588,0
13/04/2024 08:30:00,-8.099785554805887,0,-3.2453367465788996,0
13/04/2024 08:45:00,-8.099785554805887,0,-3.2420308105058404,0
13/04/2024 09:00:00,-8.099785554805887,0,-3.2387248744327812,0
13/04/2024 09:15:00,-8.099785554805887,0,-3.235418938359722,0
13/04/2024 09:30:00,-8.099785554805887,0,-3.232113002286663,0
13/04/2024 09:45:00,-8.099785554805887,0,-3.2288070662136037,0
13/04/2024 10:00:00,-8.099785554805887,0,-3.2255011301405445,0
13/04/2024 10:15:00,-8.099785554805887,0,-3.2221951940674853,0
13/04/2024 10:30:00,-8.099785554805887,0,-3.2330275824549877,0
13/04/2024 10:45:00,-8.099785554805887,0,-3.246398955528331,0
13/04/2024 11:00:00,-8.099785554805887,0,-3.277826186615614,0
13/04/2024 11:15:00,-8.099785554805887,0,-3.312225270062372,0
13/04/2024 11:30:00,-8.099785554805887,0,-3.3440618739061194,0
13/04/2024 11:45:00,-8.099785554805887,0,-3.3746108405934767,0
13/04/2024 12:00:00,-8.099785554805887,0,-3.408554793623024,0
13/04/2024 12:15:00,-8.099785554805887,0,-3.443789328955506,0
13/04/2024 12:30:00,-8.099785554805887,0,-3.4807839049489497,0
13/04/2024 12:45:00,-8.099785554805887,0,-3.5179219153208914,0
13/04/2024 13:00:00,-8.099785554805887,0,-3.549353007329892,0
13/04/2024 13:15:00,-8.099785554805887,0,-3.582418711805369,0
13/04/2024 13:30:00,-8.099785554805887,0,-3.6123066558398818,0
13/04/2024 13:45:00,-8.099785554805887,0,-3.6410937771139644,0
13/04/2024 14:00:00,-8.099785554805887,0,-3.6516415946203535,0
13/04/2024 14:15:00,-8.099785554805887,0,-3.662484882759638,0
13/04/2024 14:30:00,-8.099785554805887,0,-3.6726070355571308,0
13/04/2024 14:45:00,-8.099785554805887,0,-3.682334341762891,0
13/04/2024 15:00:00,-8.099785554805887,0,-3.682151907959568,0
13/04/2024 15:15:00,-8.099785554805887,0,-3.681608554424617,0
13/04/2024 15:30:00,-8.099785554805887,0,-3.680938519801538,0
13/04/2024 15:45:00,-8.099785554805887,0,-3.6802187348840096,0
13/04/2024 16:00:00,-8.099785554805887,0,-3.6756738510636766,0
13/04/2024 16:15:00,-8.099785554805887,0,-3.6713350619844496,0
13/04/2024 16:30:00,-8.099785554805887,0,-3.667047918293945,0
13/04/2024 16:45:00,-8.099785554805887,0,-3.663136866648374,0
13/04/2024 17:00:00,-8.099785554805887,0,-7.4807842480463815,0
13/04/2024 17:15:00,-8.099785554805887,0,-7.84007936911954,0
13/04/2024 17:30:00,-8.099785554805887,0,-8.08035318628478,0
13/04/2024 17:45:00,-8.099785554805887,0,-8.43631840418377,0
13/04/2024 18:00:00,-8.099785554805887,0,-8.646939362550587,0
13/04/2024 18:15:00,-8.099785554805887,0,-8.643633426477527,0
13/04/2024 18:30:00,-8.099785554805887,0,-8.640327490404466,0
13/04/2024 18:45:00,-8.099785554805887,0,-8.637021554331406,0
13/04/2024 19:00:00,-8.099785554805887,0,-8.633715618258346,0
13/04/2024 19:15:00,-8.099785554805887,0,-8.630409682185286,0
13/04/2024 19:30:00,-8.099785554805887,0,-8.627103746112226,0
13/04/2024 19:45:00,-8.099785554805887,0,-8.623797810039166,0
13/04/2024 20:00:00,-8.099785554805887,0,-8.620491873966106,0
13/04/2024 20:15:00,-8.099785554805887,0,-8.617185937893046,0
13/04/2024 20:30:00,-8.099785554805887,0,-8.613880001819986,0
13/04/2024 20:45:00,-8.099785554805887,0,-8.610574065746926,0
13/04/2024 21:00:00,-8.099785554805887,0,-8.607268129673866,0
13/04/2024 21:15:00,-8.099785554805887,0,-8.603962193600806,0
13/04/2024 21:30:00,-8.099785554805887,0,-8.600656257527746,0
13/04/2024 21:45:00,-8.099785554805887,0,-8.597350321454686,0
13/04/2024 22:00:00,-8.099785554805887,0,-8.594044385381626,0
13/04/2024 22:15:00,-8.099785554805887,0,-8.590738449308565,0
13/04/2024 22:30:00,-8.099785554805887,0,-8.588205537772371,0
13/04/2024 22:45:00,-8.099785554805887,0,-8.596350542539314,0
13/04/2024 23:00:00,-8.099785554805887,0,-8.604629146231025,0
13/04/2024 23:15:00,-8.099785554805887,0,-8.611108706094983,0
13/04/2024 23:30:00,-8.099785554805887,0,-8.616792103802982,0
13/04/2024 23:45:00,-8.099785554805887,0,-8.621208526835092,0
14/04/2024 00:00:00,-8.099785554805887,0,-8.625602869436534,0
14/04/2024 00:15:00,-8.099785554805887,0,-8.630565052845828,0
14/04/2024 00:30:00,-8.099785554805887,0,-12.168333007368307,0
14/04/2024 00:45:00,-8.099785554805887,0,-12.5320153151576,0
14/04/2024 01:00:00,-8.099785554805887,0,-12.825250188738927,0
14/04/2024 01:15:00,-8.099785554805887,0,-13.07020575940923,0
14/04/2024 01:30:00,-8.099785554805887,0,-13.313579156072914,0
14/04/2024 01:45:00,-8.099785554805887,0,-13.533764158286024,0
14/04/2024 02:00:00,-8.099785554805887,0,-13.705745276126962,0
14/04/2024 02:15:00,-8.099785554805887,0,-13.842097899367456,0
14/04/2024 02:30:00,-8.099785554805887,0,-13.948253635865724,0
14/04/2024 02:45:00,-8.099785554805887,0,-14.03376514282901,0
14/04/2024 03:00:00,-8.099785554805887,0,-14.105126945519737,0
14/04/2024 03:15:00,-8.099785554805887,0,-14.164437896383866,0
